group,sp,id,Mtag,tran,dist,trt,side,tag,loc,status,date_processed,initials,ic,iw,vs,is,ih,bh,vw,notes_trait
A,cal,5,133,T1,1,C,L,1469,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,1,C,L,1469,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,1,NR,R,1470,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,1,NR,R,1470,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,1,NR,R,1470,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,1,NR,R,1470,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,NR,L,1472,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,NR,L,1472,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,NR,L,1472,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,NR,L,1472,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,C,R,1471,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,C,R,1471,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,C,R,1471,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T1,2,C,R,1471,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,C,L,1474,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,C,L,1474,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,C,L,1474,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,C,L,1474,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,NR,R,1473,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,NR,R,1473,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,NR,R,1473,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,0.5,NR,R,1473,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,NR,L,1476,loc1,1,20190510,MFO,1,3.17,5,26,18.3,NA,6.1,
A,cal,5,133,T2,1,NR,L,1476,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,NR,L,1476,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,NR,L,1476,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,C,R,1475,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,C,R,1475,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,C,R,1475,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,1,C,R,1475,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,C,L,1478,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,C,L,1478,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,C,L,1478,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,C,L,1478,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,NR,R,1477,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,NR,R,1477,loc2,1,20190702,PMH,1,0.76,4,0,11,NA,2.37,
A,cal,5,133,T2,2,NR,R,1477,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,5,133,T2,2,NR,R,1477,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,NR,L,1421,loc1,1,20190605,PMH,1,17.91,101,46,NA,NA,NA,veg lost
A,cal,6,112,home,0,NR,L,1421,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,NR,L,1421,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,NR,L,1421,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,C,R,1422,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,C,R,1422,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,C,R,1422,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,home,0,C,R,1422,loc4,1,20190702,PMH,1,1.96,11,2,12.9,NA,3.1,
A,cal,6,112,T1,0.5,C,L,1431,loc1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,C,L,1431,loc2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,C,L,1431,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,C,L,1431,loc4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,NR,R,1432,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,NR,R,1432,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,NR,R,1432,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,0.5,NR,R,1432,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,C,L,1434,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,C,L,1434,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,C,L,1434,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,C,L,1434,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,NR,R,1433,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,NR,R,1433,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,NR,R,1433,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,1,NR,R,1433,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,C,L,1436,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,C,L,1436,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,C,L,1436,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,C,L,1436,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,NR,R,1435,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,NR,R,1435,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T1,2,NR,R,1435,loc3,1,20190612,PMH,0,0,0,0,11.6,NA,2.8,
A,cal,6,112,T1,2,NR,R,1435,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,C,L,1437,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,C,L,1437,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,C,L,1437,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,C,L,1437,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,NR,R,1438,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,NR,R,1438,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,NR,R,1438,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,0.5,NR,R,1438,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,NR,L,1440,loc1,1,20190605,MFO,2,12.77,121,2,15.2,0.7,17.35,
A,cal,6,112,T2,1,NR,L,1440,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,NR,L,1440,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,NR,L,1440,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,C,R,1439,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,C,R,1439,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,C,R,1439,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,1,C,R,1439,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,C,L,1442,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,C,L,1442,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,C,L,1442,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,C,L,1442,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,NR,R,1441,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,NR,R,1441,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,NR,R,1441,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,cal,6,112,T2,2,NR,R,1441,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,home,0,NR,L,1083,loc1,1,20190619,MFO,2,28.62,114,130,17.1,"9, 9.6",43.56,
A,fre,1,199,home,0,NR,L,1083,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,home,0,NR,L,1083,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,home,0,NR,L,1083,loc4,1,20190628,PMH,1,10.56,82,10,11.6,NA,9.06,
A,fre,1,199,home,0,C,R,1082,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,home,0,C,R,1082,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,home,0,C,R,1082,loc3,1,20190605,MFO,1,1.64,1,4,15.7,NA,5.06,
A,fre,1,199,home,0,C,R,1082,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,NR,L,1084,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,NR,L,1084,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,NR,L,1084,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,NR,L,1084,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,C,R,1085,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,C,R,1085,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,C,R,1085,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,0.5,C,R,1085,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,NR,L,1086,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,NR,L,1086,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,NR,L,1086,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,NR,L,1086,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,C,R,1087,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,C,R,1087,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,C,R,1087,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,1,C,R,1087,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,NR,L,1089,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,NR,L,1089,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,NR,L,1089,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,NR,L,1089,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,C,R,1088,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,C,R,1088,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,C,R,1088,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T1,2,C,R,1088,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,C,L,1090,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,C,L,1090,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,C,L,1090,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,C,L,1090,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,NR,R,1091,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,NR,R,1091,loc2,1,20190716,PMH,1,4.1,43,4,15.9,NA,6.19,
A,fre,1,199,T2,0.5,NR,R,1091,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,0.5,NR,R,1091,loc4,1,20190628,PMH,1,3.11,7,24,12,NA,6.2,
A,fre,1,199,T2,1,NR,L,1092,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,1,NR,L,1092,loc2,1,20190716,PMH,0,0,0,0,11.6,1.6,10.31,
A,fre,1,199,T2,1,NR,L,1092,loc3,1,20190716,PMH,NA,NA,NA,NA,17.4,NA,13.28,
A,fre,1,199,T2,1,NR,L,1092,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,1,C,R,1093,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,1,C,R,1093,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,1,C,R,1093,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,1,C,R,1093,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,C,L,1094,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,C,L,1094,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,C,L,1094,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,C,L,1094,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,NR,R,1095,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,NR,R,1095,loc2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,NR,R,1095,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,1,199,T2,2,NR,R,1095,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,C,L,1097,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,C,L,1097,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,C,L,1097,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,C,L,1097,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,NR,R,1096,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,NR,R,1096,loc2,1,20190716,PMH,1,13.15,3,17,10.2,NA,17.7,
A,fre,2,198,home,0,NR,R,1096,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,home,0,NR,R,1096,loc4,1,20190716,PMH,1,7.8,0,26,10,NA,11.67,
A,fre,2,198,T1,0.5,C,L,1102,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,0.5,C,L,1102,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,0.5,C,L,1102,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,0.5,C,L,1102,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,0.5,NR,R,1101,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,0.5,NR,R,1101,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,0.5,NR,R,1101,loc3,1,20190619,PMH,2,18.98,238,15,12.7,7.6,14.53,
A,fre,2,198,T1,0.5,NR,R,1101,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,C,L,1104,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,C,L,1104,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,C,L,1104,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,C,L,1104,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,NR,R,1103,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,NR,R,1103,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,NR,R,1103,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,1,NR,R,1103,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,C,L,1106,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,C,L,1106,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,C,L,1106,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,C,L,1106,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,NR,R,1105,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,NR,R,1105,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,NR,R,1105,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T1,2,NR,R,1105,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,NR,L,1108,loc1,1,20190716,PMH,0,0,0,0,2.5,NA,0.5,
A,fre,2,198,T2,0.5,NR,L,1108,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,NR,L,1108,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,NR,L,1108,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,C,R,1107,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,C,R,1107,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,C,R,1107,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,0.5,C,R,1107,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,NR,L,1110,loc1,1,20190619,PMH,3,58.72,389,33,13.3,"8.5, 7.2",51.15,
A,fre,2,198,T2,1,NR,L,1110,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,NR,L,1110,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,NR,L,1110,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,C,R,1109,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,C,R,1109,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,C,R,1109,loc3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,1,C,R,1109,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,2,C,L,1111,loc1,1,20190628,PMH,1,3.19,37,0,11.9,NA,3.93,
A,fre,2,198,T2,2,C,L,1111,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,2,C,L,1111,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,2,C,L,1111,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,2,NR,R,1112,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,2,NR,R,1112,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,2,198,T2,2,NR,R,1112,loc3,1,20190619,PMH,2,14.46,118,10,10.2,4.1,7.95,
A,fre,2,198,T2,2,NR,R,1112,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,C,L,1113,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,C,L,1113,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,C,L,1113,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,C,L,1113,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,NR,R,1114,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,NR,R,1114,loc2,1,20190716,PMH,1,4.58,7,20,13.9,NA,6.53,
A,fre,3,197,home,0,NR,R,1114,loc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,home,0,NR,R,1114,loc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,C,L,1122,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,C,L,1122,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,C,L,1122,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,C,L,1122,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,NR,R,1121,loc1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,NR,R,1121,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,NR,R,1121,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,0.5,NR,R,1121,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,C,L,1123,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,C,L,1123,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,C,L,1123,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,C,L,1123,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,NR,R,1124,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,NR,R,1124,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,NR,R,1124,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,1,NR,R,1124,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,NR,L,1126,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,NR,L,1126,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,NR,L,1126,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,NR,L,1126,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,C,R,1125,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,C,R,1125,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,C,R,1125,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T1,2,C,R,1125,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,C,L,1115,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,C,L,1115,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,C,L,1115,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,C,L,1115,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,NR,R,1116,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,NR,R,1116,loc2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,NR,R,1116,loc3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,0.5,NR,R,1116,loc4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
A,fre,3,197,T2,1,C,L,1118,loc1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
